lead,time_ms,score_group,median_normalized_amplitude,q25_normalized_amplitude,q75_normalized_amplitude,n_waveforms
V4,72.5,Upper quintile,0.4941668195673049,0.23171332863063648,0.7267556025774058,324
V4,75.0,Upper quintile,0.4916569649529637,0.24270871200848837,0.7331231735645976,324
V4,77.5,Upper quintile,0.49794583503116163,0.24251576649729684,0.7398654453177177,324
V4,80.0,Upper quintile,0.5114163981627946,0.24767346004238366,0.743011766964093,324
V4,82.5,Upper quintile,0.5139387795804009,0.2510112721480829,0.7528251436074513,324
V4,85.0,Upper quintile,0.5253184879586825,0.25677047325028046,0.7568831306279207,324
V4,87.5,Upper quintile,0.528495833130425,0.25749890669915665,0.7566671874398172,324
V4,90.0,Upper quintile,0.5398452798422095,0.2552803779631396,0.7626616967192774,324
V4,92.5,Upper quintile,0.5533846584281178,0.2637485643894373,0.7687809190622723,324
V4,95.0,Upper quintile,0.5602209615443684,0.26907128466195296,0.7700584293952493,324
V4,97.5,Upper quintile,0.5618016091377869,0.26963382644452644,0.775041974591715,324
V4,100.0,Upper quintile,0.5599145391866509,0.2717748440221348,0.7869901563710501,324
V4,102.5,Upper quintile,0.5672378232718233,0.2749945314048458,0.7797381061668383,324
V4,105.0,Upper quintile,0.5614426365983874,0.2818124821006994,0.7792718318880792,324
V4,107.5,Upper quintile,0.5741396843872479,0.28030899844755863,0.7807947267916445,324
V4,110.0,Upper quintile,0.5702885469456807,0.28392568551030484,0.7885410282937991,324
V4,112.5,Upper quintile,0.5680283980359806,0.27839121496422636,0.78445771540962,324
V4,115.0,Upper quintile,0.574963258766821,0.2821619303475362,0.7866386158998991,324
V4,117.5,Upper quintile,0.5735044894791715,0.28516885464804487,0.788527346381064,324
V4,120.0,Upper quintile,0.5694677059862028,0.283009181897372,0.7885475832249487,324
V4,122.5,Upper quintile,0.5638160738421967,0.2884324946520174,0.7895122601503415,324
V4,125.0,Upper quintile,0.5603898346503329,0.28535373604232356,0.7932634145531208,324
V4,127.5,Upper quintile,0.562404883696885,0.28374982261379256,0.7934321092077508,324
V4,130.0,Upper quintile,0.5723234853304582,0.2856118320611373,0.7973949460445553,324
V4,132.5,Upper quintile,0.578244532226937,0.2943713742449352,0.8002415968312118,324
V4,135.0,Upper quintile,0.5777363271380584,0.2866339466429168,0.801748629485989,324
V4,137.5,Upper quintile,0.5760691239935187,0.2910568699131782,0.8052702092150147,324
V4,140.0,Upper quintile,0.5774008334315838,0.29599012136013736,0.8127209121431708,324
V4,142.5,Upper quintile,0.5814987953269881,0.29653418950402166,0.8146638657142005,324
V4,145.0,Upper quintile,0.5828702556143281,0.2932897453098606,0.8125609516598846,324
V4,147.5,Upper quintile,0.5813950869551125,0.3031307882061541,0.8143677247742591,324
V4,150.0,Upper quintile,0.5851466797795792,0.2996252178462334,0.8176839526538414,324
V4,152.5,Upper quintile,0.5835310637205572,0.2971702161620523,0.8203383224726472,324
V4,155.0,Upper quintile,0.5860373826261505,0.2963210498286938,0.8282078000006735,324
V4,157.5,Upper quintile,0.5917824038245394,0.2961799999414089,0.8289788945097354,324
V4,160.0,Upper quintile,0.5958686335156886,0.3051073236096792,0.8326682782075927,324
V4,162.5,Upper quintile,0.5962471260245596,0.3100701780422427,0.8378687922052088,324
V4,165.0,Upper quintile,0.5972824356312483,0.3200372867564599,0.8422661534793827,324
V4,167.5,Upper quintile,0.6055100198290313,0.3194639335848554,0.8463438567399238,324
V4,170.0,Upper quintile,0.6000947933767451,0.3135150236276523,0.8474437657292666,324
V4,172.5,Upper quintile,0.5978295703857118,0.3133683257542596,0.8500782330998267,324
V4,175.0,Upper quintile,0.6014501967698964,0.31736123630816315,0.8522433197036507,324
V4,177.5,Upper quintile,0.604693442758182,0.31526964871862784,0.8547855649769689,324
V4,180.0,Upper quintile,0.6050796758079198,0.322941800041924,0.8530420539599081,324
V4,182.5,Upper quintile,0.6061502005935404,0.32762076277855035,0.8532273390797802,324
V4,185.0,Upper quintile,0.6132455465406912,0.32982823628733476,0.8508804377605292,324
V4,187.5,Upper quintile,0.6151942870971567,0.33699229636671296,0.8539546894901595,324
V4,190.0,Upper quintile,0.6112871848691526,0.33937801780009524,0.8582451732849371,324
V4,192.5,Upper quintile,0.609828868114103,0.33547335191760924,0.8602128796051831,324
V4,195.0,Upper quintile,0.6116580580391122,0.33307963698156345,0.8656192960537923,324
V4,197.5,Upper quintile,0.6142392111362125,0.3353937664038676,0.8711837132103742,324
V4,200.0,Upper quintile,0.6193014510707135,0.33518433758081867,0.8717651912778779,324
V4,202.5,Upper quintile,0.6145542026762996,0.3364887378951691,0.8779783599623892,324
V4,205.0,Upper quintile,0.6119383229022695,0.33894594081795226,0.8812752065514066,324
V4,207.5,Upper quintile,0.6222017242369482,0.3449947830065938,0.887125444437262,324
V4,210.0,Upper quintile,0.6216947127996151,0.3401405532164356,0.887873710664382,324
V4,212.5,Upper quintile,0.6236661611463946,0.34483266619527975,0.8886327614745315,324
V4,215.0,Upper quintile,0.62385099431735,0.3454098766656808,0.8928985686337709,324
V4,217.5,Upper quintile,0.621486929072074,0.34277247639864494,0.896217478392231,324
V4,220.0,Upper quintile,0.6232154386347697,0.3436852118703546,0.89887466563857,324
V4,222.5,Upper quintile,0.6202703611608615,0.3527890031204316,0.9017306476318174,324
V4,225.0,Upper quintile,0.6212661720185879,0.35990958430139186,0.9055055746132136,324
V4,227.5,Upper quintile,0.626605655254328,0.3552851512281997,0.904599555833253,324
V4,230.0,Upper quintile,0.6275949671316248,0.35565531569852266,0.9052371135479919,324
V4,232.5,Upper quintile,0.6255251592992463,0.35355812786511165,0.9068161735259789,324
V4,235.0,Upper quintile,0.6241278209584185,0.35996908973849895,0.9055008502902546,324
V4,237.5,Upper quintile,0.6268657256408684,0.35670359155540865,0.9075058871465531,324
V4,240.0,Upper quintile,0.6250550608123582,0.35662983523721875,0.9078574109693235,324
V4,242.5,Upper quintile,0.6279017986195923,0.3612310372515741,0.9111668044184726,324
V4,245.0,Upper quintile,0.6354867348776403,0.3594668857265799,0.914661558756059,324
V4,247.5,Upper quintile,0.6329772390640993,0.3617316183930249,0.9159474506369099,324
V4,250.0,Upper quintile,0.6334670100589676,0.36508472048451157,0.9162029029701361,324
V4,252.5,Upper quintile,0.6309235591087687,0.3650707600503643,0.918460431534754,324
V4,255.0,Upper quintile,0.6319913533768321,0.36555921295039095,0.9107726783954588,324
V4,257.5,Upper quintile,0.6344994757624585,0.366880183185208,0.9063171463447947,324
V4,260.0,Upper quintile,0.6368930136705395,0.36411855119565223,0.9116732468197478,324
V4,262.5,Upper quintile,0.6420890353824564,0.3652754171648545,0.9073003571245355,324
V4,265.0,Upper quintile,0.6440719979133828,0.3684847700998688,0.9041196211799988,324
V4,267.5,Upper quintile,0.6384691237750331,0.36202835299934494,0.8971334328753406,324
V4,270.0,Upper quintile,0.6417843222755233,0.362848980766865,0.8970036526286689,324
V4,272.5,Upper quintile,0.6405406578875783,0.35953354109732844,0.8916292313918194,324
V4,275.0,Upper quintile,0.6402682065032216,0.36727835092187083,0.8899447624877059,324
V4,277.5,Upper quintile,0.6419415023248274,0.36789827659469104,0.8833753118582358,324
V4,280.0,Upper quintile,0.6422616205282514,0.3684977645798297,0.8773799499577212,324
V4,282.5,Upper quintile,0.6330287059723253,0.3715979394991765,0.8673893086398927,324
V4,285.0,Upper quintile,0.6351471086339416,0.3712552799669241,0.8652682277632205,324
V4,287.5,Upper quintile,0.624468866967337,0.3695777924700976,0.8606697462016664,324
V4,290.0,Upper quintile,0.6265685623564698,0.37181554303515374,0.8531992684002376,324
V4,292.5,Upper quintile,0.627372316107784,0.36881711496099534,0.8476864559446581,324
V4,295.0,Upper quintile,0.6277844647830122,0.3640123987303792,0.8414526350924046,324
V4,297.5,Upper quintile,0.6276732072025704,0.3609567756913278,0.8460599384960765,324
V4,300.0,Upper quintile,0.6235352673293354,0.3671468213848761,0.8423104858542316,324
V4,302.5,Upper quintile,0.6180113562915275,0.36523905272430846,0.8352710346453323,324
V4,305.0,Upper quintile,0.6181954613347318,0.3605532386185436,0.8319519143516176,324
V4,307.5,Upper quintile,0.6121368328228493,0.3608188312296089,0.8298811315930117,324
V4,310.0,Upper quintile,0.6125791209144729,0.3563659561750991,0.826703988020721,324
V4,312.5,Upper quintile,0.6051598602370651,0.34926575390491144,0.8207172580630264,324
V4,315.0,Upper quintile,0.6053740668834073,0.34704736754099996,0.8188116297270277,324
V4,317.5,Upper quintile,0.6078119314450923,0.3485138576349409,0.8161589496961188,324
V4,320.0,Upper quintile,0.6049805015771894,0.3458511030476332,0.8115622409448502,324
V4,322.5,Upper quintile,0.6079887746620025,0.34373858294764337,0.8138991184692934,324
V4,325.0,Upper quintile,0.5976939279084152,0.34129735626542423,0.8091410289631145,324
V4,327.5,Upper quintile,0.5903692954875581,0.3320810756917736,0.800705861940641,324
V4,330.0,Upper quintile,0.594026487953125,0.3353490263085822,0.7934570253930321,324
V4,332.5,Upper quintile,0.5968469960907239,0.33759492564521515,0.7899122973986207,324
V4,335.0,Upper quintile,0.5856976245311117,0.33694895877481895,0.7862603842554485,324
V4,337.5,Upper quintile,0.5816342279126724,0.3355506241492912,0.7803526556543954,324
V4,340.0,Upper quintile,0.5813810208654051,0.33531837994115066,0.7748701548150807,324
V4,342.5,Upper quintile,0.5842271055571708,0.33600872101685786,0.773952983221317,324
V4,345.0,Upper quintile,0.5825816254060859,0.3289073466616057,0.775975106974856,324
V4,347.5,Upper quintile,0.584651862160873,0.32966567925604473,0.7764191741715306,324
V4,350.0,Upper quintile,0.5818860433699471,0.33024614813794784,0.7799094092383269,324
V4,352.5,Upper quintile,0.5802682797471677,0.32880422806683113,0.7733137514922095,324
V4,355.0,Upper quintile,0.5820145735440234,0.32692916305164743,0.7689998167472903,324
V4,357.5,Upper quintile,0.5806704497081463,0.32531329609543547,0.7644867703647652,324
V4,360.0,Upper quintile,0.58076664299584,0.3243632522405142,0.7604695795498955,324
V4,362.5,Upper quintile,0.5787389655589645,0.32349300128354963,0.7555122351873069,324
V4,365.0,Upper quintile,0.578498744424151,0.3243318564011515,0.7519169445460347,324
V4,367.5,Upper quintile,0.5801746090136224,0.32502701456508115,0.7474008423015892,324
V4,370.0,Upper quintile,0.5781362590411432,0.3252086139864673,0.7440679457422223,324
V4,372.5,Upper quintile,0.578746283727727,0.32373075140298546,0.7414650823062775,324
V4,375.0,Upper quintile,0.5780649554985692,0.3221595766758246,0.7435767842620885,324
V4,377.5,Upper quintile,0.5808209382266991,0.3228200943950688,0.7395967985234505,324
V4,380.0,Upper quintile,0.5836889648706027,0.3220559506209155,0.738620272224966,324
V4,382.5,Upper quintile,0.581157690647682,0.32460268818855104,0.7434924069094656,324
V4,385.0,Upper quintile,0.5800852333832824,0.3196533347804449,0.7416689380365555,324
V4,387.5,Upper quintile,0.5787716792181676,0.31988921907465395,0.7355567577835422,324
V4,390.0,Upper quintile,0.5783673849100821,0.31710760065181465,0.7477413500998087,324
V4,392.5,Upper quintile,0.5764472521206236,0.31564183517701333,0.7476739350440067,324
V4,395.0,Upper quintile,0.575662847470014,0.309227788491214,0.7391891009685729,324
V4,397.5,Upper quintile,0.5716208721055807,0.31390984489994667,0.7423518348197559,324
V4,400.0,Upper quintile,0.5662369910226828,0.31526197153061286,0.7452297618541885,324
V4,402.5,Upper quintile,0.5574126416096757,0.3131202577843251,0.7398107805907221,324
V4,405.0,Upper quintile,0.5656345755304142,0.31259333620430796,0.738916575012049,324
V4,407.5,Upper quintile,0.5598762727503048,0.3150800021405906,0.7414690650587179,324
V4,410.0,Upper quintile,0.5608530622868774,0.3083527338781571,0.7392949262062302,324
V4,412.5,Upper quintile,0.5634390481448699,0.30342454602487806,0.7384346639321555,324
V4,415.0,Upper quintile,0.5588511674284959,0.30676917678190746,0.74175748185961,324
V4,417.5,Upper quintile,0.5578067809483842,0.3050904148159651,0.7438280429528178,324
V4,420.0,Upper quintile,0.5570783844679575,0.3025419845711603,0.74211338187053,324
V4,422.5,Upper quintile,0.5589583903015456,0.3023513435649264,0.741595325283186,324
V4,425.0,Upper quintile,0.549145769057218,0.30052483448675166,0.7434504516469362,324
V4,427.5,Upper quintile,0.5466203972978942,0.30376826056435957,0.7442946962663719,324
V4,430.0,Upper quintile,0.5524895557388076,0.30116161263632735,0.7440747308730424,324
V4,432.5,Upper quintile,0.5589815889770495,0.30359985666283096,0.7440464080516026,324
V4,435.0,Upper quintile,0.5594458827913084,0.30754304383107156,0.7411112983381745,324
V4,437.5,Upper quintile,0.5593694910197091,0.31083783995891173,0.7405977687046064,324
V4,440.0,Upper quintile,0.5619116265180056,0.31428733289951744,0.7419133234121393,324
V4,442.5,Upper quintile,0.5624930112861519,0.3160561981982246,0.7427265179247723,324
V4,445.0,Upper quintile,0.5587069498465975,0.3150321892068091,0.7392110145588262,324
V4,447.5,Upper quintile,0.5592051086798322,0.315223730410596,0.7365839452198191,324
V4,450.0,Upper quintile,0.563836676188894,0.31359231085707223,0.7374777115855732,324
V4,452.5,Upper quintile,0.556660218457182,0.3170290616495245,0.7406492924006775,324
V4,455.0,Upper quintile,0.5566778153022313,0.3122973956241254,0.7367935794570024,324
V4,457.5,Upper quintile,0.5618624527309128,0.31533718596011107,0.738938542491873,324
V4,460.0,Upper quintile,0.5580648589729877,0.3134626157133135,0.743288077116314,324
V4,462.5,Upper quintile,0.5573138385917961,0.30237242159094657,0.7376360802467627,324
V4,465.0,Upper quintile,0.5593393983825228,0.3056308605279414,0.7405013533026459,324
V4,467.5,Upper quintile,0.559949254833187,0.29693181182488837,0.744092938953392,324
V4,470.0,Upper quintile,0.5576794154491793,0.2971543093976966,0.7416353836494484,324
V4,472.5,Upper quintile,0.5673681388970023,0.29663759776415266,0.7420686959243858,324
V4,475.0,Upper quintile,0.5617682995283195,0.29364061407770803,0.7457459326953603,324
V4,477.5,Upper quintile,0.5659868553592913,0.3028285001903645,0.739993601066371,324
V4,480.0,Upper quintile,0.5662010800221396,0.3010054868061882,0.7388565858685217,324
V4,482.5,Upper quintile,0.5682250913417164,0.300021541005639,0.7437237577380449,324
V4,485.0,Upper quintile,0.5653988307764655,0.2988258092510805,0.7441839167866152,324
V4,487.5,Upper quintile,0.5697236651999502,0.29269398873096264,0.7396319304408123,324
V4,490.0,Upper quintile,0.5691023867045955,0.2917245901653888,0.7416141755706683,324
V4,492.5,Upper quintile,0.576019532752937,0.29250061587916226,0.7435264475854272,324
V4,495.0,Upper quintile,0.5721762936552047,0.29073397864609557,0.738893710219424,324
V4,497.5,Upper quintile,0.5757847357176289,0.2835404681586218,0.74052203624896,324
V5,-500.0,Upper quintile,0.39366660961131833,0.20020956908349938,0.6599827929217104,324
V5,-497.5,Upper quintile,0.39631759579270454,0.19990075071152882,0.6528543651274872,324
V5,-495.0,Upper quintile,0.3974117735642152,0.20230655939095427,0.6546616864786224,324
V5,-492.5,Upper quintile,0.3984464621424557,0.19995609677391954,0.6531900506600967,324
V5,-490.0,Upper quintile,0.3977919798034924,0.20404716098931572,0.6512348784094799,324
V5,-487.5,Upper quintile,0.4006595260981769,0.20347497285481536,0.6510982786038358,324
V5,-485.0,Upper quintile,0.39842228665130497,0.19960927265884892,0.654118564048428,324
V5,-482.5,Upper quintile,0.40281527848104326,0.20022782109150228,0.6576477531923403,324
V5,-480.0,Upper quintile,0.4047879388732658,0.20312238975394173,0.6526043830852483,324
V5,-477.5,Upper quintile,0.40176039246615697,0.2008016807437673,0.649537630748704,324
V5,-475.0,Upper quintile,0.3971061592022226,0.2060522429346573,0.6516573736064617,324
V5,-472.5,Upper quintile,0.3987204632493951,0.20612578597744818,0.6557966045158821,324
V5,-470.0,Upper quintile,0.40034230869371623,0.20207955818071915,0.6503667912830199,324
V5,-467.5,Upper quintile,0.4024141809416096,0.19654889793925542,0.6617103764880177,324
V5,-465.0,Upper quintile,0.4016978400306417,0.1959603263868681,0.6554684236326909,324
V5,-462.5,Upper quintile,0.40140221223292416,0.19684547407619601,0.6525218562825738,324
V5,-460.0,Upper quintile,0.40020372062923343,0.19709002613552898,0.6573702047885103,324
V5,-457.5,Upper quintile,0.39987414984457637,0.1968707395812838,0.6633655182232979,324
V5,-455.0,Upper quintile,0.3997365572610586,0.19802486686924486,0.6571200438733218,324
V5,-452.5,Upper quintile,0.39932196108086104,0.19766753341902366,0.6596668488933337,324
V5,-450.0,Upper quintile,0.39972999331880943,0.19674657826307732,0.6647616026819371,324
V5,-447.5,Upper quintile,0.3990605815052329,0.19735498598928997,0.6652569799996566,324
V5,-445.0,Upper quintile,0.39756101974869906,0.19797610858283757,0.6618872343232526,324
V5,-442.5,Upper quintile,0.39872686277589564,0.2000644010384241,0.6607224368186059,324
V5,-440.0,Upper quintile,0.39705142393468373,0.19997053769773504,0.6584494644667225,324
V5,-437.5,Upper quintile,0.39628402712938116,0.2028326583537631,0.6528099432814614,324
V5,-435.0,Upper quintile,0.39783782727579875,0.20458598589041152,0.6517318404818163,324
V5,-432.5,Upper quintile,0.39935600776199304,0.20524288727203222,0.6467409777792956,324
V5,-430.0,Upper quintile,0.3985456618644226,0.20791479330257767,0.6469418386597906,324
V5,-427.5,Upper quintile,0.3998028734976995,0.20985486934732572,0.6467624821181596,324
V5,-425.0,Upper quintile,0.3983010345731707,0.20655689927166676,0.6491558750780009,324
V5,-422.5,Upper quintile,0.40084942197051787,0.205402521254871,0.6484852770184764,324
V5,-420.0,Upper quintile,0.3987266673016688,0.20089665367600573,0.6490093234446399,324
V5,-417.5,Upper quintile,0.39574996009230456,0.19429483917551854,0.6498047962410718,324
V5,-415.0,Upper quintile,0.3955337261497429,0.19359887395864336,0.6521163167844729,324
V5,-412.5,Upper quintile,0.3966577979984903,0.19549039578063826,0.6505775647065812,324
V5,-410.0,Upper quintile,0.38943917157370755,0.19580987849725273,0.6504249062707008,324
V5,-407.5,Upper quintile,0.3916945922982421,0.19774968903562404,0.6500742158582847,324
V5,-405.0,Upper quintile,0.3922526677245152,0.1996984454474646,0.6474102206200948,324
V5,-402.5,Upper quintile,0.3898759570444592,0.20050470596671133,0.6489584051613688,324
V5,-400.0,Upper quintile,0.3917422888947045,0.20217098584152945,0.6487275513928082,324
V5,-397.5,Upper quintile,0.3968132297356195,0.20226178386617674,0.6490772732419092,324
V5,-395.0,Upper quintile,0.3920873724299823,0.20094983691339685,0.6434923855976837,324
V5,-392.5,Upper quintile,0.39071271674005725,0.20378433145438432,0.6452817602031519,324
V5,-390.0,Upper quintile,0.3884162204827267,0.1993558185957542,0.6431952122622427,324
V5,-387.5,Upper quintile,0.38586830903605773,0.198459176760279,0.643427030065278,324
V5,-385.0,Upper quintile,0.38598383194596436,0.20088250682362685,0.6414124373358425,324
V5,-382.5,Upper quintile,0.38714722575583227,0.2002999325767742,0.6416769520776814,324
V5,-380.0,Upper quintile,0.38420918754570976,0.2014561233318084,0.6389667686524014,324
V5,-377.5,Upper quintile,0.3851192899223348,0.20020012955125868,0.6398499722447508,324
V5,-375.0,Upper quintile,0.38648745958010833,0.19968548693289606,0.6402485479683084,324
V5,-372.5,Upper quintile,0.3859897722915713,0.19502351853363709,0.6380254104798186,324
V5,-370.0,Upper quintile,0.3772175359435185,0.1958017496917803,0.6408539760275276,324
V5,-367.5,Upper quintile,0.3814485338021586,0.19880176615289458,0.6402982668725637,324
V5,-365.0,Upper quintile,0.3856567916520881,0.20356871838913437,0.6395334757019975,324
V5,-362.5,Upper quintile,0.3810530253500616,0.20497890735722438,0.6378525044894221,324
V5,-360.0,Upper quintile,0.381744404048561,0.20353650278594093,0.6401646851809017,324
V5,-357.5,Upper quintile,0.3867831349478984,0.2049061379324088,0.6385555346612228,324
V5,-355.0,Upper quintile,0.3821521197323273,0.20248697588517206,0.6382270938555928,324
V5,-352.5,Upper quintile,0.38148497689624067,0.20022419197242333,0.6389619927325128,324
V5,-350.0,Upper quintile,0.38431726989521997,0.20468708740938413,0.6389413350351679,324
V5,-347.5,Upper quintile,0.384704038987596,0.20404402891167442,0.6452721236654643,324
V5,-345.0,Upper quintile,0.3810882213405663,0.20084196100622875,0.6461061565364614,324
V5,-342.5,Upper quintile,0.3878552991820143,0.20722658537236782,0.6442545171848577,324
V5,-340.0,Upper quintile,0.3904582219053432,0.204321268663931,0.6460196980076397,324
V5,-337.5,Upper quintile,0.3910596125886582,0.20310768807200047,0.6420954645327608,324
V5,-335.0,Upper quintile,0.3938068972677935,0.2014137821688822,0.6458658722547101,324
V5,-332.5,Upper quintile,0.3960070742565689,0.19784708371481408,0.6468001758077366,324
V5,-330.0,Upper quintile,0.39601762541352303,0.19418537475517297,0.6477135749019973,324
V5,-327.5,Upper quintile,0.3935343164061308,0.19681509018923718,0.6477665115572419,324
V5,-325.0,Upper quintile,0.3929874034582599,0.19589563825908826,0.6472128244580958,324
V5,-322.5,Upper quintile,0.3900211551369066,0.19463422804298552,0.6471503149831555,324
V5,-320.0,Upper quintile,0.39246693967565904,0.19508756438862757,0.6495774959881172,324
V5,-317.5,Upper quintile,0.39003820406631906,0.19581077963307592,0.6510767776754021,324
V5,-315.0,Upper quintile,0.39500678968845304,0.19581358821710648,0.649639083525903,324
V5,-312.5,Upper quintile,0.3967457077018603,0.19564280514977092,0.6500102247566057,324
V5,-310.0,Upper quintile,0.3932228016641678,0.19418960746650638,0.6471521626679468,324
V5,-307.5,Upper quintile,0.3902702781655615,0.19315584933622246,0.6442640453707129,324
V5,-305.0,Upper quintile,0.3985181888564413,0.19381851632676697,0.6446973218094837,324
V5,-302.5,Upper quintile,0.39994833817677167,0.19325299583637603,0.6472188999704269,324
V5,-300.0,Upper quintile,0.40035959773359586,0.19520665292997058,0.6471193334146847,324
V5,-297.5,Upper quintile,0.40088628733210097,0.1945764177482737,0.647695903483197,324
V5,-295.0,Upper quintile,0.3988328548928677,0.1938407555498757,0.6456150191182146,324
V5,-292.5,Upper quintile,0.3963437511472402,0.1966639521868076,0.647218083698773,324
V5,-290.0,Upper quintile,0.40078399516678215,0.19501168120490997,0.6467737624206964,324
V5,-287.5,Upper quintile,0.403970324469206,0.1982314408727864,0.6466062162544962,324
V5,-285.0,Upper quintile,0.4039735312457121,0.1971142952065351,0.647023116200236,324
V5,-282.5,Upper quintile,0.4037862517347096,0.1980733976053293,0.6467196533255666,324
V5,-280.0,Upper quintile,0.4028813199949125,0.19753459485523822,0.6451674021151359,324
V5,-277.5,Upper quintile,0.4016666413958504,0.1899012574066548,0.6429958884270295,324
V5,-275.0,Upper quintile,0.4016625076990979,0.18992692867077215,0.6484755206605846,324
V5,-272.5,Upper quintile,0.40096000699157996,0.18983571628825455,0.6469395022560889,324
V5,-270.0,Upper quintile,0.39956653726730207,0.19482517001983884,0.644871919762663,324
V5,-267.5,Upper quintile,0.39642763211808274,0.1930344635959376,0.6450652534082568,324
V5,-265.0,Upper quintile,0.3974960873487585,0.19286656337792338,0.6472643103494702,324
V5,-262.5,Upper quintile,0.39942669244000095,0.19496437056117202,0.6465962934257822,324
V5,-260.0,Upper quintile,0.40166194187755133,0.19490265200029677,0.640801743611225,324
V5,-257.5,Upper quintile,0.4001984396523715,0.19688246629567518,0.6505712918699829,324
V5,-255.0,Upper quintile,0.3998476572816493,0.19524806533204714,0.6509797262988728,324
V5,-252.5,Upper quintile,0.4014024177198298,0.19396141131814848,0.6524311840089234,324
V5,-250.0,Upper quintile,0.3989634130981056,0.19471723071337355,0.6500288600574344,324
V5,-247.5,Upper quintile,0.40079147981761615,0.19694266535304755,0.6503390744557398,324
V5,-245.0,Upper quintile,0.4017225971269841,0.1960658336006632,0.6516643140404629,324
V5,-242.5,Upper quintile,0.3983671350179798,0.20053545846864101,0.6529904024307951,324
V5,-240.0,Upper quintile,0.39971382123020627,0.20130808122275579,0.6540407955718468,324
V5,-237.5,Upper quintile,0.3997326948716047,0.20663856752643842,0.6528633341436206,324
V5,-235.0,Upper quintile,0.3990561576239999,0.20375713591549155,0.6508652250681561,324
V5,-232.5,Upper quintile,0.3971447718967719,0.20591718864837552,0.6510222750056569,324
V5,-230.0,Upper quintile,0.39556426969514213,0.2060785395589565,0.6484606207890121,324
V5,-227.5,Upper quintile,0.3956295171832154,0.2043724850269707,0.6513913038075483,324
V5,-225.0,Upper quintile,0.39664715363365277,0.2048221237658098,0.6476613636876252,324
V5,-222.5,Upper quintile,0.3901045181446169,0.20886236791923432,0.6416162680565055,324
V5,-220.0,Upper quintile,0.3871590053878286,0.2032851203650194,0.6427707175838118,324
V5,-217.5,Upper quintile,0.3898858424196181,0.2060802490562524,0.6480346222705253,324
V5,-215.0,Upper quintile,0.39326690043538043,0.20656318998255965,0.645119748913276,324
V5,-212.5,Upper quintile,0.3933440827247959,0.20640857283607314,0.6450785933528262,324
V5,-210.0,Upper quintile,0.39759542348144256,0.20654700540056067,0.6465850812006317,324
V5,-207.5,Upper quintile,0.4001854454849787,0.2099751540266265,0.6441955421407841,324
V5,-205.0,Upper quintile,0.4015372267272338,0.20946813087293492,0.6512284921528932,324
V5,-202.5,Upper quintile,0.4026874477911631,0.20685762894748452,0.6467876570243588,324
V5,-200.0,Upper quintile,0.4081106103339074,0.20913135035595087,0.6487528043872081,324
V5,-197.5,Upper quintile,0.40616822369834155,0.21040927485509858,0.6478782550270652,324
V5,-195.0,Upper quintile,0.40610732236496927,0.21004196926135194,0.655715525472558,324
V5,-192.5,Upper quintile,0.404614868578138,0.2115055312402186,0.654745493547972,324
V5,-190.0,Upper quintile,0.402702021313984,0.21006326432341105,0.6539828417952791,324
V5,-187.5,Upper quintile,0.40361342101147535,0.21046857282866765,0.6562243694094267,324
V5,-185.0,Upper quintile,0.40822025529506145,0.21363850972551465,0.6586036150132705,324
V5,-182.5,Upper quintile,0.4086896502011992,0.2166389055143884,0.6531954396764997,324
V5,-180.0,Upper quintile,0.4056875031415761,0.21693311018967462,0.6498016330783603,324
V5,-177.5,Upper quintile,0.407299270124615,0.2153026914550603,0.6507497932543448,324
V5,-175.0,Upper quintile,0.40724386590253714,0.21670551350813555,0.6502547571100215,324
V5,-172.5,Upper quintile,0.4071230685197744,0.21680160787543243,0.6496884468061117,324
V5,-170.0,Upper quintile,0.4095421274274622,0.2131065743666513,0.6460190616623581,324
V5,-167.5,Upper quintile,0.4116522706519795,0.2147845015275492,0.645076665632516,324
V5,-165.0,Upper quintile,0.41127176717486613,0.21432409693392518,0.6413255535232476,324
V5,-162.5,Upper quintile,0.4080452586198925,0.2129502076688966,0.6426565581388054,324
V5,-160.0,Upper quintile,0.41195863397103305,0.2129686672945329,0.6406093579222534,324
V5,-157.5,Upper quintile,0.4062488825007965,0.21426976118390967,0.6452041584500372,324
V5,-155.0,Upper quintile,0.4066131446791197,0.21422238602459842,0.6424683312375157,324
V5,-152.5,Upper quintile,0.40724448419834725,0.21727349724787218,0.636983205432658,324
V5,-150.0,Upper quintile,0.40831253943772416,0.21596223218339863,0.6383965828528027,324
V5,-147.5,Upper quintile,0.4085922080338219,0.21960687842358823,0.6351025037390677,324
V5,-145.0,Upper quintile,0.4049711231873917,0.21901460825421948,0.6323910876589465,324
V5,-142.5,Upper quintile,0.4072883204460559,0.2207600198528586,0.6369943472424743,324
V5,-140.0,Upper quintile,0.40429501722023625,0.21897291476102693,0.630683088915331,324
V5,-137.5,Upper quintile,0.39449396233329337,0.2178476229043063,0.6298975146168775,324
V5,-135.0,Upper quintile,0.39471990649145317,0.21730864768217262,0.6312996271629968,324
V5,-132.5,Upper quintile,0.3944790639600023,0.21555185174771296,0.6307225691244431,324
V5,-130.0,Upper quintile,0.3937291374455792,0.21064618060054036,0.6324627667180174,324
V5,-127.5,Upper quintile,0.39559625709195545,0.21132081544149478,0.6341323201848912,324
V5,-125.0,Upper quintile,0.39364987383369077,0.20758584968789928,0.6300655361382956,324
